base_recall,attack_recall,base_prec,attack_prec,alc,base_prec_as_sampled,attack_prec_as_sampled,alc_as_sampled,alc_low,alc_high,base_si,base_si_low,base_si_high,base_n,attack_si,attack_si_low,attack_si_high,attack_n,secret_column,known_columns,num_known_columns,base_count,attack_count
1.0,1.0,0.9450797422807329,0.9982096801027263,0.9672253513450688,0.9466791393826005,1.0,0.9998124913064538,0.9132515476183573,0.9998539487508802,0.027077717683226088,0.9315408834391198,0.9586186011223459,1069,0.003580639794547924,0.9964193602054523,1.0000000000000002,1069,DREM,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,1069,1069
1.0,1.0,0.9422131395708468,0.9982359879899987,0.9693060834649324,0.943778801843318,1.0,0.9998221627792422,0.9196369897244955,0.9998602731226448,0.027542663341335483,0.928441807900179,0.9559844712415145,1085,0.003528024020002629,0.9964719759799974,1.0,1085,DPHY,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,1085,1085
0.9993943064809206,0.9987886129618413,0.972838551621279,0.9988379227783181,0.9568636457059578,0.973939393939394,1.0,0.9996164261676115,0.8797740786696938,0.999713698005327,0.015513426044688972,0.9650818385989345,0.9805952646436235,1650,0.0023241544433638683,0.9976758455566361,1.0,1649,DEYE,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,1651,1651
1.0,1.0,0.972854964944884,0.998839327235785,0.9568892928387304,0.9739551786795881,1.0,0.9996161938753259,0.8798458079872452,0.999713525510873,0.015504174296248507,0.9651028777967597,0.9806070520930082,1651,0.0023213455284301077,0.9976786544715699,1.0,1651,DEYE,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,1651,1651
1.0,1.0,0.950549503837798,0.950549503837798,0.0,1.0,1.0,0.0,-9890.099232375616,0.999898899002375,0.09890099232440408,0.9010990076755959,1.0,35,0.09890099232440408,0.9010990076755959,1.0,35,DENSITY__discretized,"[""AGEP"", ""DEAR"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,35,35
0.974671669793621,0.974671669793621,0.9645960283818222,0.9981581769749363,0.9477086748159934,0.9663137632338787,1.0,0.9997025897999603,0.8481835676803775,0.9997844729502944,0.02216833078545688,0.9535118629890937,0.9756801937745506,1039,0.003683646050127498,0.9963163539498725,1.0,1039,HOUSING_TYPE,"[""AGEP"", ""DEAR"", ""DEYE"", ""HISP"", ""NPF"", ""PINCP_DECILE"", ""PWGTP""]",7,1066,1066
0.9962476547842402,0.9953095684803002,0.9578542108316468,0.9981962296880569,0.9569745821940675,0.9595103578154426,1.0,0.9997530809545211,0.8802430427239616,0.9998151690919909,0.023896871236613326,0.9459057752133401,0.9698026464499534,1062,0.0036075406238865737,0.9963924593761136,1.0000000000000002,1061,HOUSING_TYPE,"[""AGEP"", ""DEAR"", ""DEYE"", ""HISP"", ""NPF"", ""PINCP_DECILE"", ""PWGTP""]",7,1066,1066
1.0,1.0,0.9542729167887425,0.9982046597703695,0.9605278670418982,0.9559099437148217,1.0,0.9997732429197959,0.8919586727513904,0.9998280229260517,0.02482040436764399,0.9418627146049204,0.9666831189725644,1066,0.0035906804592603647,0.9964093195407394,0.9999999999999998,1066,HOUSING_TYPE,"[""AGEP"", ""DEAR"", ""DEYE"", ""HISP"", ""NPF"", ""PINCP_DECILE"", ""PWGTP""]",7,1066,1066
0.9482758620689655,0.9655172413793104,0.2705699302741939,0.9679030316406183,0.9559840198813804,0.2545454545454545,1.0,0.9999865113567372,0.8959402147706949,0.999988056255184,0.2248975650869295,0.15812114773072913,0.38301871281765865,55,0.06419393671876339,0.9358060632812366,1.0,56,PINCP,"[""AGEP"", ""DEAR"", ""DPHY"", ""INDP"", ""INDP_CAT"", ""NPF"", ""PWGTP""]",7,58,58
0.9827586206896551,0.9827586206896551,0.26167566851523144,0.9684305825735103,0.9572288291024251,0.24561403508771928,1.0,0.999986735436899,0.8996023174918595,0.9999881951754159,0.218694587624655,0.15232837470290395,0.37102296232755894,57,0.06313883485297889,0.9368611651470209,0.9999999999999998,57,PINCP,"[""AGEP"", ""DEAR"", ""DPHY"", ""INDP"", ""INDP_CAT"", ""NPF"", ""PWGTP""]",7,58,58
